categories,category,image_url,name,original_price,price,product_exists,product_url,scraped_at,sku,sku_array,title
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg10201b_f57671a031624b5ebeb2455091a04e1b_b381a4e85d464bdda2ee13247b102f18_medium.jpg,Vòi xả bồn nóng lạnh TBG10201B,"12,420,000₫","9,687,600₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg10201b-1,2025-04-10 14:55:53,TBG10201B,TBG10201B,Vòi xả bồn nóng lạnh TBG10201B
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbg09306a_tbn01105b_82fa9cb6545240648ca6053ecbe11ff5_3c789e6c56834f889f56afb0aededb09_medium.jpg,Vòi xả bồn nóng lạnh TBG09306A/TBN01105B,"46,450,000₫","36,231,000₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09306a-tbn01105b,2025-04-10 14:56:50,TBG09306A/TBN01105B,TBG09306A/TBN01105B,Vòi xả bồn nóng lạnh TBG09306A/TBN01105B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg09305a_7a5ccdeb754a4e0f8563d30950830327_c910ab202058449e9af9d2d5126395d4_medium.jpg,Vòi xả bồn nóng lạnh TBG09305A,"19,020,000₫","14,835,600₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09305a-1,2025-04-10 14:58:27,TBG09305AA,TBG09305AA,Vòi xả bồn nóng lạnh TBG09305A
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg09202a_9c6ee29c060c4911bdb2ab49389e3b94_5bb271d605c84f879922a4c23c4cdc92_medium.jpg,Vòi xả bồn nóng lạnh TBG09202A,"27,380,000₫","21,356,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09202a-1,2025-04-10 15:00:03,TBG09202A,TBG09202A,Vòi xả bồn nóng lạnh TBG09202A
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg09201b_61ebac7b68574145a4ec0811ffdcad6c_97f4cd525641478ea970a4135750e387_medium.jpg,Vòi xả bồn nóng lạnh TBG09201B,"12,690,000₫","9,898,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09201b-1,2025-04-10 15:01:02,TBG09201B,TBG09201B,Vòi xả bồn nóng lạnh TBG09201B
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbg08306a_tbn01105b_86b1138124b14fdf940649ec36744c98_f17659eb72de4d9585036c820d2271b3_medium.jpg,Vòi xả bồn nóng lạnh TBG08306AA/TBN01105B,"64,210,000₫","50,083,800₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg08306aa-tbn01105b,2025-04-10 15:01:59,TBG08306AA/TBN01105B,TBG08306AA/TBN01105B,Vòi xả bồn nóng lạnh TBG08306AA/TBN01105B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg08305a_1_db83c130e54a4b938dccdfb1fc5d5b56_94f38be7e97146a4a4c0d7110a8694d2_medium.jpg,Vòi xả bồn nóng lạnh TBG08305A,"26,330,000₫","20,537,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg08305a-1,2025-04-10 15:03:36,TBG08305AA,TBG08305AA,Vòi xả bồn nóng lạnh TBG08305A
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg08202a_eb548fbe06884250b99109049662c31f_8337e6cfaa5349d38bf1591259912edc_medium.jpg,Vòi xả bồn nóng lạnh TBG08202A,"37,890,000₫","29,554,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg08202a-1,2025-04-10 15:05:14,TBG08202A,TBG08202A,Vòi xả bồn nóng lạnh TBG08202A
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg08201b_pfg_85c283e5ae9441a58a62c0a092354a18_medium.jpg,Vòi xả bồn nóng lạnh TBG08201B,"17,590,000₫","13,720,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg08201b-1,2025-04-10 15:06:20,TBG08201B,TBG08201B,Vòi xả bồn nóng lạnh TBG08201B
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbg07306a_tbn01105b_39933c1c312948d19a76329e44172695_40cff8374121429f99dc7df4dd7c6701_medium.jpg,Vòi xả bồn nóng lạnh TBG07306AA/TBN01105B,"64,210,000₫","50,083,800₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg07306aa-tbn01105b,2025-04-10 15:07:19,TBG07306AA/TBN01105B,TBG07306AA/TBN01105B,Vòi xả bồn nóng lạnh TBG07306AA/TBN01105B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg07305a_6a5b6b912f5643a3812f716efc0988ad_3c96d9d9333046528c98e11bb8868109_medium.jpg,Vòi xả bồn nóng lạnh TBG07305AA,"26,330,000₫","20,537,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg07305aa,2025-04-10 15:08:45,TBG07305AA,TBG07305AA,Vòi xả bồn nóng lạnh TBG07305AA
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg07202a_9d886606e4764c749a17c4fa276071f6_3563e8676ac449ffbef4b55150b559e7_medium.jpg,Vòi xả bồn nóng lạnh TBG07202A,"37,890,000₫","29,554,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg07202a,2025-04-10 15:10:02,TBG07202A,TBG07202A,Vòi xả bồn nóng lạnh TBG07202A
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg07201b_70303ff4a3924caa8b4f0776fc28fa7c_f8de242a4ca1446b8b7312868d46b914_medium.jpg,Vòi xả bồn nóng lạnh TBG07201B,"17,590,000₫","13,720,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg07201b,2025-04-10 15:11:09,TBG07201B,TBG07201B,Vòi xả bồn nóng lạnh TBG07201B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg04201b_bfg_d1ae152c928c4fbf800b189fca3c609b_medium.jpg,Vòi xả bồn nóng lạnh TBG04201BA,"9,730,000₫","7,589,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg04201ba,2025-04-10 15:12:06,TBG04201BA,TBG04201BA,Vòi xả bồn nóng lạnh TBG04201BA
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbs02201b_e0f0333a7e2e4ec68da73f4f698bb6d3_0bc2c6b549244cb8baf0bfa2174caf64_medium.jpg,Vòi xả bồn nóng lạnh LN TBS02201B,"8,800,000₫","6,864,000₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-ln-tbs02201b-1,2025-04-10 15:13:34,TBS02201BA,TBS02201BA,Vòi xả bồn nóng lạnh LN TBS02201B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/fix_tbs01202_cb153e564122473da4c0075ffca2c8c1_723bbceee9e1409f85330083b76ce79c_medium.jpg,Vòi xả bồn nóng lạnh LB TBS01202B,"14,100,000₫","10,998,000₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-lb-tbs01202b-1,2025-04-10 15:14:52,TBS01202BA,TBS01202BA,Vòi xả bồn nóng lạnh LB TBS01202B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/fix_tbs01201_2c8ece9ef52147b5894a75e3d05d40c1_d9e46a3536a641dab5966eb02ff33f0f_medium.jpg,Vòi xả bồn nóng lạnh LB TBS01201B,"8,800,000₫","6,864,000₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-lb-tbs01201b-1,2025-04-10 15:15:49,TBS01201BA,TBS01201BA,Vòi xả bồn nóng lạnh LB TBS01201B
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbp02303a_tbn01105b_c15d0a4f467642868295acb1405225fb_673246ff095743cf88a74af36c40b8ef_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm ZL TBP02303AA/TBN01105B,"122,180,000₫","95,300,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-zl-tbp02303aa-tbn01105b,2025-04-10 15:17:05,TBP02303AA/TBN01105B,TBP02303AA/TBN01105B,Vòi xả bồn nóng lạnh kèm sen tắm ZL TBP02303AA/TBN01105B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbp02202a_c256640b74a142e3aaad143593956b46_50e4907704944a87a39c1cf002642ec2_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm ZL TBP02202AA,"79,740,000₫","62,197,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-zl-tbp02202aa,2025-04-10 15:18:30,TBP02202AA,TBP02202AA,Vòi xả bồn nóng lạnh kèm sen tắm ZL TBP02202AA
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tx445sesv3__1__e045098a77d34dc983485c76c812840b_d825c3a33a9a4a039dcc96642d6c1cdf_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TX445SESV3,"20,490,000₫","15,982,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tx445sesv3-1,2025-04-10 15:19:59,TX445SESV3,TX445SESV3,Vòi xả bồn nóng lạnh kèm sen tắm TX445SESV3
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg11202a__1__dac6781edfe84bb5aaf2dd43c6c5c98a_62950be88be544ae84c542213d99f407_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TOTO TBG11202A,"21,690,000₫","16,918,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-toto-tbg11202a-1,2025-04-10 15:21:15,TBG11202A,TBG11202A,Vòi xả bồn nóng lạnh kèm sen tắm TOTO TBG11202A
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tai_xuong__1__0dab80245b8048e0a2fc5a988b0a1ca6_bd8c9eaf33d549919fc6b3a230c56004_medium.png,Vòi tay vặn nóng lạnh TOTO TLG11201B,"15,530,000₫","12,113,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tlg11201b-1,2025-04-10 15:22:23,TLG11201B#PFG,TLG11201B#PFG,Vòi tay vặn nóng lạnh TOTO TLG11201B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/fix_tbs02202_dbb323fa7c3141fd808cf75d8b782d0c_563cb24ae1694d4888b049eaf4b9b169_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TBS02202B,"14,100,000₫","10,998,000₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbs02202b-1,2025-04-10 15:23:00,TBS02202BA,TBS02202BA,Vòi xả bồn nóng lạnh kèm sen tắm TBS02202B
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbg11306a_tbn01105b_24a67f62012f4859ad95a0c93df698a4_8cafe09e736048038a871d86eac4175e_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TBG11306AA/TBN01105B,"39,890,000₫","31,114,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg11306a-tbn01105b-1,2025-04-10 15:24:17,TBG11306AA/TBN01105B,TBG11306AA/TBN01105B,Vòi xả bồn nóng lạnh kèm sen tắm TBG11306AA/TBN01105B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg04202bb_7dce3c1cb84d45ef98c4613b866d10b0_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TBG04202BB,"17,360,000₫","13,540,800₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg04202bb,2025-04-10 15:25:24,TBG04202BB,TBG04202BB,Vòi xả bồn nóng lạnh kèm sen tắm TBG04202BB
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/fix_tbg02305_5f4bfa24c6284ddba5ad23c629775327_572622944a544753a45c2e626b66e49c_medium.jpg,Vòi Xả Bồn Tắm TOTO TBG02305B Gật Gù 3 Lỗ,"15,090,000₫","11,770,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg02305b-1,2025-04-10 15:26:52,TBG02305BB,TBG02305BB,Vòi Xả Bồn Tắm TOTO TBG02305B Gật Gù 3 Lỗ
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg02202bb_676a71339e294dab866d1415419ad462_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TBG02202BB,"21,710,000₫","16,933,800₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg02202bb,2025-04-10 15:27:49,TBG02202BB,TBG02202BB,Vòi xả bồn nóng lạnh kèm sen tắm TBG02202BB
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbg01306ba_tbn01105b_cfd803f3bd1e45baa7882df949383251_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TBG01306BA/TBN01105B,"43,600,000₫","34,008,000₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg01306ba-tbn01105b,2025-04-10 15:29:06,TBG01306BA/TBN01105B,TBG01306BA/TBN01105B,Vòi xả bồn nóng lạnh kèm sen tắm TBG01306BA/TBN01105B
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/fix_tbg01305_4cb9282762fa474984a1d4c1fd742a02_8c49b90168244e9695c3bdee02edbb18_medium.jpg,Vòi Xả Bồn Tắm TOTO TBG01305B Gật Gù 3 Lỗ,"16,980,000₫","13,244,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg01305b-1,2025-04-10 15:30:23,TBG01305BB,TBG01305BB,Vòi Xả Bồn Tắm TOTO TBG01305B Gật Gù 3 Lỗ
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/fix_tbg01202_55c4c35cc02f4e418e4285b3d3c800cd_0b5b4804cc494f5cb85b2eaa1067519f_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm TBG01202BB,"24,430,000₫","19,055,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-tbg01202bb,2025-04-10 15:31:21,TBG01202BB,TBG01202BB,Vòi xả bồn nóng lạnh kèm sen tắm TBG01202BB
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg03202b_242619427715457a931e8835dc38d95a_92f670d8c8a846d89515d74b60d930be_medium.jpg,Vòi xả bồn nóng lạnh kèm sen tắm GS (4 lỗ) TBG03202BB,"20,630,000₫","16,091,400₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-kem-sen-tam-gs-4-lo-tbg03202b-1,2025-04-10 15:32:27,TBG03202BB,TBG03202BB,Vòi xả bồn nóng lạnh kèm sen tắm GS (4 lỗ) TBG03202BB
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg03201b_pfg_c163e56086f3444d903bf80c76095593_medium.jpg,Vòi xả bồn nóng lạnh GS ( 3 lỗ ) TBG03201BA,"11,360,000₫","8,860,800₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-gs-3-lo-tbg03201ba,2025-04-10 15:33:24,TBG03201BA,TBG03201BA,Vòi xả bồn nóng lạnh GS ( 3 lỗ ) TBG03201BA
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg02201b_bfg_c023556567f0433ca1f95d12bb5fdbb6_medium.jpg,Vòi xả bồn nóng lạnh GR TBG02201BA,"11,960,000₫","9,328,800₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-gr-tbg02201ba,2025-04-10 15:34:50,TBG02201BA,TBG02201BA,Vòi xả bồn nóng lạnh GR TBG02201BA
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tbg01201b_bfg_88d6de5b82a54b518b178884c70b0193_medium.jpg,Vòi xả bồn nóng lạnh GO 3 lỗ TBG01201BA,"13,440,000₫","10,483,200₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-go-3-lo-tbg01201ba,2025-04-10 15:36:07,TBG01201BA,TBG01201BA,Vòi xả bồn nóng lạnh GO 3 lỗ TBG01201BA
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/dm209cf_b_1_1d7f70c1147742d1be07bcd6155e8303_cc2800fbd5c8477287c2eeeeaae99b48_medium.jpg,Vòi xả bồn nóng lạnh Classic DM209CF#PG,"79,020,000₫","61,635,600₫",True,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-classic-dm209cf-pg-1,2025-04-10 15:37:14,DM209CF#PG,DM209CF#PG,Vòi xả bồn nóng lạnh Classic DM209CF#PG
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/db356cbb_1900a14d96f74e31adde16a9f1de3249_88bcac38cef04a049b71c05fe08c3072_medium.jpg,Vòi xả bồn DB356CR,"24,046,000₫","18,755,880₫",True,https://tototuantu.vn/products/voi-xa-bon-db356c-1,2025-04-10 15:38:32,DB356CR,DB356CR,Vòi xả bồn DB356CR
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/tx467skbr_1bbd8efe801d42ae90bf118c85069530_ae4425cde0b54d11a14e750408dd8989_medium.png,Vòi xả bồn COCKTAIL TX467SKBR,"13,090,000₫","10,210,200₫",True,https://tototuantu.vn/products/voi-xa-bon-cocktail-tx467skbr-1,2025-04-10 15:39:49,TX467SKBR,TX467SKBR,Vòi xả bồn COCKTAIL TX467SKBR
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/1db244c_pg_af0757d2c0724ef8858a82933103a78b_ea2f34648bf64b12bd05675a2657ecac_medium.jpg,Vòi xả bồn Aerial Pulse Classic DB244C#PG,"37,796,000₫","29,480,880₫",True,https://tototuantu.vn/products/voi-xa-bon-aerial-pulse-classic-db244c-pg-1,2025-04-10 15:41:05,DB244C#PG,DB244C#PG,Vòi xả bồn Aerial Pulse Classic DB244C#PG
"Vòi, Vòi Bồn Tắm, Vòi gắn bồn",voi,https://product.hstatic.net/1000238289/product/1db244ac_pg_775564c67be649b69b86b9015824a3a7_9805cc7daa824cc89d5acd66d037d167_medium.jpg,Vòi xả bồn Aerial Pulse Classic DB244AC#PG,"40,469,000₫","31,565,820₫",True,https://tototuantu.vn/products/voi-xa-bon-aerial-pulse-classic-db244ac-pg-1,2025-04-10 15:42:21,DB244AC#PG,DB244AC#PG,Vòi xả bồn Aerial Pulse Classic DB244AC#PG
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tai_xuong__3__42b951113c8348e0ac0bfe564d03ace3_4eceb6efe9374536a11c052334f3c0f5_medium.png,Vòi rửa mặt gắn tường TOTO TLG11307B,"9,610,000₫","7,495,800₫",True,https://tototuantu.vn/products/voi-rua-mat-gan-tuong-toto-tlg11307b-1,2025-04-10 15:43:38,TLG11307BA,TLG11307BA,Vòi rửa mặt gắn tường TOTO TLG11307B
"Vòi, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/t26_13_645ac680b1264329b7394d3318839cc3_e370b09ca8be4764b756afd078e1482d_medium.jpg,Vòi nước lạnh T26-13,"1,420,000₫","1,107,600₫",True,https://tototuantu.vn/products/voi-nuoc-lanh-t26-14,2025-04-10 15:44:46,T26-13,T26-13,Vòi nước lạnh T26-13
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlp02201b_bfg_c63e35c860f44dfcb00c330840f6c9f8_medium.jpg,Vòi chậu tay vặn nóng lạnh ZL TLP02201B,"46,580,000₫","36,332,400₫",True,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-zl-tlp02201b-1,2025-04-10 15:46:03,TLP02201BA,TLP02201BA,Vòi chậu tay vặn nóng lạnh ZL TLP02201B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/fix_tls02201_90659cf2e5c04aba9575ee5e54f3eaac_2cfd2b6e489940208bc6e87b36a2c39e_medium.jpg,Vòi chậu tay vặn nóng lạnh TLS02201B,"8,510,000₫","6,637,800₫",True,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-tls02201b-1,2025-04-10 15:47:09,TLS02201BA,TLS02201BA,Vòi chậu tay vặn nóng lạnh TLS02201B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/fix_tls01201_d9e0a09c0c984bceb06c52a710e6cfe0_a3df02c93dbe4e09b90fd481b703532b_medium.jpg,Vòi chậu tay vặn nóng lạnh TLS01201B,"8,510,000₫","6,637,800₫",True,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-tls01201b,2025-04-10 15:47:56,TLS01201BA,TLS01201BA,Vòi chậu tay vặn nóng lạnh TLS01201B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg09201b_fe27890565f04b20a58907b1acf954fd_e1eae3e7c5814c409795b99a2eca1a82_medium.jpg,Vòi chậu tay vặn nóng lạnh TLG09201BA,"15,070,000₫","11,754,600₫",True,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-tlg09201b-1,2025-04-10 15:48:43,TLG09201BA,TLG09201BA,Vòi chậu tay vặn nóng lạnh TLG09201BA
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg07201_5f66adbc38ce4595833e991277ab238d_medium.jpg,Vòi chậu tay vặn nóng lạnh TLG07201BA,"20,860,000₫","16,270,800₫",True,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-tlg07201ba,2025-04-10 15:49:23,TLG07201BA,TLG07201BA,Vòi chậu tay vặn nóng lạnh TLG07201BA
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg04201bb_61cad0f0d6a94d23a9a12da85ea4ffc2_medium.jpg,Vòi chậu tay vặn nóng lạnh TLG04201BA,"9,570,000₫","7,464,600₫",True,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-tlg04201b-1,2025-04-10 15:50:00,TLG04201BB,TLG04201BB,Vòi chậu tay vặn nóng lạnh TLG04201BA
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/dlb202a_dlb202apg_d9e50c69eb7049bda59fa6c5ed91dff5_d6d4bf0f555047e38cfd88be90697426_medium.jpg,Vòi chậu tay vặn Classic DLB202A#PG,"31,119,000₫","24,272,820₫",True,https://tototuantu.vn/products/voi-chau-tay-van-classic-dlb202a-pg-1,2025-04-10 15:50:37,DLB202A#PG,DLB202A#PG,Vòi chậu tay vặn Classic DLB202A#PG
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/dlb202_pg_a7e79c5572b646f4b8a6f8497f53982a_f18a6eca54c54fa9b319d6e40fe60189_medium.jpg,Vòi chậu tay vặn Classic DLB202#PG,"30,327,000₫","23,655,060₫",True,https://tototuantu.vn/products/voi-chau-tay-van-classic-dlb202-pg-1,2025-04-10 15:51:54,DLB202#PG,DLB202#PG,Vòi chậu tay vặn Classic DLB202#PG
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/dl224a_pg_3829f0e0b33442febd586b47735669de_e36e123d3c3541ffa2b10853f5c69aa0_medium.jpg,Vòi chậu tay vặn Classic DL224A,,,True,https://tototuantu.vn/products/voi-chau-tay-van-classic-dl224a,2025-04-10 15:53:00,DL224A#PG,DL224A#PG,Vòi chậu tay vặn Classic DL224A
"Vòi, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/t30arq13n_c0e2f31a504a48c382d9372cc717f559_f0f04db89b0e40a3a4d3ce644f21748e_medium.jpg,Vòi chậu tay gạt nước lạnh T30ARQ13N,"2,460,000₫","1,918,800₫",True,https://tototuantu.vn/products/voi-chau-tay-gat-nuoc-lanh-t30arq13n-1,2025-04-10 15:53:47,T30ARQ13N,T30ARQ13N,Vòi chậu tay gạt nước lạnh T30ARQ13N
"Vòi, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/t23bq13n_c6c8d2f3a4634e9aba785495a24c9bde_92c263e13b614551bc1a2093f7f067de_medium.jpg,Vòi chậu tay gạt nước lạnh T23BQ13N,"1,550,000₫","1,209,000₫",True,https://tototuantu.vn/products/voi-chau-tay-gat-nuoc-lanh-t23bq13n-1,2025-04-10 15:55:04,T23BQ13N,T23BQ13N,Vòi chậu tay gạt nước lạnh T23BQ13N
"Vòi, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/tx109ld_1_7f3c361c3a3045af88650e1ad493d0b6_82824ac7379744c8872873f26e51fd85_medium.jpg,Vòi chậu nước lạnh TX109LD,"2,510,000₫","1,957,800₫",True,https://tototuantu.vn/products/voi-chau-nuoc-lanh-tx109ld-1,2025-04-10 15:56:21,TX109LD,TX109LD,Vòi chậu nước lạnh TX109LD
"Vòi, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/tlg04101b_fix_anh_4x_9d4d47dba69f48ac9aaca90f608ae197_medium.png,Vòi chậu nước lạnh TLG04101B,"3,480,000₫","2,714,400₫",True,https://tototuantu.vn/products/voi-chau-nuoc-lanh-tlg04101b,2025-04-10 15:57:37,TLG04101B,TLG04101B,Vòi chậu nước lạnh TLG04101B
"Vòi, Vòi tự động, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/dl102_f8002f5fdfee4c5ea81a2890b966475a_a5825354f9ab44159dd4635113fa67cc_medium.jpg,Vòi chậu nước lạnh DL102,"5,850,000₫","4,563,000₫",True,https://tototuantu.vn/products/voi-chau-nuoc-lanh-dl102-1,2025-04-10 15:58:43,DL102,DL102,Vòi chậu nước lạnh DL102
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/ts250a_4ec7c3afd52843a491cf6487166faae1_b3fb5dffd9d94479868c58344ba62b7e_medium.jpg,Vòi chậu gật gù TS250A,"5,430,000₫","4,344,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-ts250a-1,2025-04-10 16:00:01,TS250A,TS250A,Vòi chậu gật gù TS250A
