name,product_url,price,original_price,image_url,sku,category
Bàn cầu thông minh NEOREST RS,https://tototuantu.vn/products/ban-cau-thong-minh-neorest-rs,"82,750,920₫","98,513,000₫",https://product.hstatic.net/1000238289/product/rs_a1_91031aa999f9499ab5cb8ee13b024573_medium.png,,bon-cau
Bàn cầu NEOREST DH CS988VT/TCF9575Z/T53P100VR,https://tototuantu.vn/products/ban-cau-neorest-dh-cs988vt-tcf9575z-t53p100vr,"75,438,720₫","89,808,000₫",https://product.hstatic.net/1000238289/product/cs988vt_tcf9575z_e8f09e4b5b1b43b3bb19fc588ac21659_f72ed77a309b432f934977a00e912658_medium.jpg,,bon-cau
Bản cầu neorest CS988PVT/TCF9575Z,https://tototuantu.vn/products/ban-cau-neorest-cs988pvt-nw1-tcf9575z-nw1-t53p100vr-1,"75,149,760₫","89,464,000₫",https://product.hstatic.net/1000238289/product/cs988vt_tcf9575z_1d9b753b0eff4565860920ecdb4b3371_14b822f9f3ff4fc4ad56d503977c8fcb_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường dáng vuông CW542HME5UNW1 / TCF795C2Z / WH172AAT,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-dang-vuong-cw542hme5unw1-tcf795c2z-wh172aat-1,"74,123,280₫","88,242,000₫",https://product.hstatic.net/1000238289/product/cw542hme5unw1tcf795c2zwh172aat_a211fe1fabd6454188c35beae7c3443a_020063eceb3d43f4b7e41cc1a8487587_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường dáng vuông CW522EA / TCF797C2Z / WH172AAT,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-dang-vuong-cw522ea-tcf797c2z-wh172aat-1,"73,736,040₫","87,781,000₫",https://product.hstatic.net/1000238289/product/cw522ea_c6e90ed64ac9405e9b921c148012e237_0c29b8fc64fe4cacb4d3aa4c21ce6f9c_medium.jpg,,bon-cau
"Bàn cầu treo tường dáng chữ D, loại giấu dây CW542HME5UNW1 TCF801CZ#NW1 WH172AT",https://tototuantu.vn/products/ban-cau-treo-tuong-dang-chu-d-loai-giau-day-cw542hme5unw1-tcf801cz-nw1-wh172at,"72,620,520₫","86,453,000₫",https://product.hstatic.net/1000238289/product/cw542_tcf801_tcf802_6c4ce3b07e344a3e9127f6f505e1df23_medium.png,,bon-cau
"Bàn cầu treo tường dáng vuông, loại giấu dây CW522EA#NW1 TCF803CZ#NW1 WH172AT",https://tototuantu.vn/products/ban-cau-treo-tuong-dang-vuong-loai-giau-day-cw522ea-nw1-tcf803cz-nw1-wh172at,"72,233,280₫","85,992,000₫",https://product.hstatic.net/1000238289/product/cw522_tcf803_tcf804_1_ce30f4a264d24bb6b6eb8a90ad985392_medium.png,,bon-cau
Bàn cầu RENESSE treo tường CW512YR/7EE0007/TCF403EA,https://tototuantu.vn/products/ban-cau-treo-tuong-nap-rua-dien-tucw512yr-w-7ee0007-1,"58,396,632₫","69,519,800₫",https://product.hstatic.net/1000238289/product/upload_37096370bf75405d9f560207c7089500_cfb63894ae5442bbb017d2c740cf7c91_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường CW542HME5UNW1 / TCF794CZ / WH172AT,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-cw542hme5unw1-tcf794cz-wh172at-1,"58,038,120₫","69,093,000₫",https://product.hstatic.net/1000238289/product/cw542hme5unw1_tcf794cz_wh172at__1c7b5d4126c94f6c9e9815807ee23591_79cb368c849841b197cbe043b1b3b4c9_medium.jpg,,bon-cau
Bàn cầu RENESSE treo tường CW512YR/9AE0017/TCF403EA,https://tototuantu.vn/products/ban-cau-treo-tuong-cw512yr-w-9ae0017-tcf403ea-nw1-1,"57,949,080₫","68,987,000₫",https://product.hstatic.net/1000238289/product/upload_2082257bca7147c5b82508e56d491e8a_3806aee77f604d07bd13094a8b7ebe07_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường dáng vuông CW522EA / TCF796CZ / WH172AT,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-dang-vuong-cw522ea-tcf796cz-wh172at-1,"57,650,880₫","68,632,000₫",https://product.hstatic.net/1000238289/product/cw522ea_0a403595386545b2becac33aba32d851_3ec09d0faa614e12bf791a3c01d658ed_medium.jpg,,bon-cau
Bồn cầu điện tử một khối C971/TCF9433A,https://tototuantu.vn/products/bon-cau-dien-tu-mot-khoi-c971-tcf9433a,"56,556,360₫","67,329,000₫",https://product.hstatic.net/1000238289/product/c971_medium.png,,bon-cau
Bồn Cầu TOTO CW166RB/TCF34320GAA/T53P100VR Nắp Điện Tử Chữ D S5,https://tototuantu.vn/products/bon-cau-toto-cw166rb-tcf34320gaa-t53p100vr-nap-dien-tu-chu-d-s5,"51,450,840₫","61,251,000₫",https://product.hstatic.net/1000238289/product/cw166rb_tcf34320gaa_087366d1af9b4327a13a8ee61b6bacde_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường kèm nắp rửa điện tử dòng S5 CW553C/WH172AAT/TCF345700GAA,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-kem-nap-rua-dien-tu-dong-s5-cw553c-wh172aat-tcf345700gaa,"50,431,080₫","60,037,000₫",https://product.hstatic.net/1000238289/product/cw55__tcf34320gaa__a9638c5c60e7436db37458dc94f13448_medium.png,,bon-cau
Bồn Cầu TOTO CW822REA/TCF4911EZ/WH172AT/TCA465 Nắp Điện Tử Treo Tường,https://tototuantu.vn/products/bon-cau-toto-cw822rea-tcf4911ez-wh172at-tca465-nap-dien-tu-treo-tuong,"50,263,920₫","59,838,000₫",https://product.hstatic.net/1000238289/product/cw822rea_c6ade65648c24d069a2a3370d1d47e54_medium.jpeg,,bon-cau
Bàn cầu TOTO treo tường cao cấp CW822REA / TCF4911EZ / WH172AT,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-cao-cap-cw822rea-tcf4911ez-wh172at-1,"50,263,920₫","59,838,000₫",https://product.hstatic.net/1000238289/product/cw822rea_93d62a99df7b44998e7ce6bdd4f5e82d_a9b72ac7d2154ca8b7aaaa93f1bd8e3c_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường cao cấp CW812REA / TCF4911EZ / WH172AT,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-cao-cap-cw812rea-tcf4911ez-wh172at-1,"50,181,600₫","59,740,000₫",https://product.hstatic.net/1000238289/product/cw812rea_55c28c1182504bd3a3232604506b06f2_98a5069dade141f787603cca454dbaba_medium.jpg,,bon-cau
Bồn cầu một khối MS823CDRW12 nắp Washlet TCF4911EZ,https://tototuantu.vn/products/bon-cau-mot-khoi-ms823cdrw12-nap-washlet-tcf4911ez,"39,940,000₫","53,254,000₫",https://product.hstatic.net/1000238289/product/bon-cau-toto-ms823cdrw12-740x740_649d6997574b46818464308071a314d4_medium.jpg,,bon-cau
Bàn Cầu Điện Tử TOTO CW823REAW12 Nắp Tự Động Đóng Mở,https://tototuantu.vn/products/ban-cau-1-khoi-ms823reaw12-xw-1,"44,444,400₫","52,910,000₫",https://product.hstatic.net/1000238289/product/ms823raw11_4fc70f38dd7b47fb90651350449fa6d3_0e13ed7ad9554bd88e2a9b8453c2ba19_medium.jpg,,bon-cau
Bồn Cầu TOTO CW166RB/TCF33320GAA/T53P100VR Nắp Điện Tử Chữ D S2,https://tototuantu.vn/products/bon-cau-toto-cw166rb-tcf33320gaa-t53p100vr-nap-dien-tu-chu-d-s2,"44,260,440₫","52,691,000₫",https://product.hstatic.net/1000238289/product/cw166rb_xw_tcf33320gaa_nw1_t53p100vr_273f674055b44a9881942a15735759bf_medium.png,,bon-cau
Bàn Cầu Điện Tử TOTO CW823RAW11 Nắp Tự Động Đóng Mở,https://tototuantu.vn/products/ban-cau-1-khoi-cw823raw11,"42,951,720₫","51,133,000₫",https://product.hstatic.net/1000238289/product/ms823raw11_1_d240b76c59ca42debcb857b50f79ab8c_d702e623ffc44f3b82a62235aca1d597_medium.jpg,,bon-cau
Bàn cầu TOTO treo tường kèm nắp rửa điện tử dòng S5 CW553/TCF34320GAA/WH172A,https://tototuantu.vn/products/ban-cau-toto-treo-tuong-kem-nap-rua-dien-tu-dong-s5-cw553-tcf34320gaa-wh172a,"41,380,080₫","49,262,000₫",https://product.hstatic.net/1000238289/product/cw55__tcf34320gaa__e54e7ba298284da29202e58ed1a12b15_medium.png,,bon-cau
Bàn cầu một khối MS823DRW11#XW,https://tototuantu.vn/products/ban-cau-mot-khoi-ms823drw11-xw,"38,608,000₫","51,477,000₫",https://product.hstatic.net/1000238289/product/bon-cau-toto-ms823drw11-500x500_63744d529f964ccca61c267358a7f83e_medium.jpg,,bon-cau
