name,product_url,price,original_price,image_url,sku,category
Vòi Lavabo Cảm Ứng TOTO TLE27002A/TLE01502A1/TLN01102A 220V 2L,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle27002a-1,"8,853,000₫","11,350,000₫",https://product.hstatic.net/1000238289/product/voi-cam-ung-toto-tle27002a-tle01502a1-tln01102a-740x740_7ff10638094240dbbe15f1638741f91b_medium.jpeg,,voi
Bộ Điều Khiển Vòi Cảm Ứng TOTO TLE04502V/TLN01103A/TLE05701A,https://tototuantu.vn/products/bo-dieu-khien-voi-cam-ung-toto-tle04502v-tln01103a-tle05701a,"7,043,400₫","9,030,000₫",https://product.hstatic.net/1000238289/product/controller_ac_dc_ecopower_2_1_1_d078a37baed74720b42652c5dc5cb304_medium.jpg,,voi
Bộ Điều Khiển Vòi Cảm Ứng TOTO TLE03502A1/TLN01103A/TLE05701A Tự Tạo Nặng Lượng Nhiệt Độ,https://tototuantu.vn/products/bo-dieu-khien-voi-cam-ung-kem-day-cap-van-dung-van-nhiet-do-tle03502a1-tln01103a-tle05701a,"8,634,600₫","11,070,000₫",https://product.hstatic.net/1000238289/product/controller_ac_dc_ecopower_2_1_1_e4068f53397e40dea9d1c67b506d1c32_medium.jpg,,voi
Bộ Điều Khiển Vòi Cảm Ứng TOTO TLE01502A1/TLN01103A/TLE05701A 220V Nhiệt Độ,https://tototuantu.vn/products/bo-dieu-khien-voi-cam-ung-kem-day-cap-van-dung-van-nhiet-do-tle01502a1-tln01103a-tle05701a,"7,573,800₫","9,710,000₫",https://product.hstatic.net/1000238289/product/controller_ac_dc_ecopower_2_2475f8a813e346658175a2ddaf5dbb5b_medium.jpg,,voi
Bộ Điều Khiển Vòi Cảm Ứng TOTO TLE04502V/TLN01102A,https://tototuantu.vn/products/bo-dieu-khien-voi-cam-ung-toto-tle04502v-tln01102a,"3,010,800₫","3,860,000₫",https://product.hstatic.net/1000238289/product/controller_ac_dc_ecopower_1_1_b809cb3b6aa24c53ad6a85eaba292960_medium.jpg,,voi
Bộ Điều Khiển Vòi Cảm Ứng TOTO TLE03502A1/TLN01102A Tự Tạo Năng Lượng Lạnh,https://tototuantu.vn/products/bo-dieu-khien-voi-cam-ung-kem-day-cap-van-dung-tle03502a1-tln01102a,"4,602,000₫","5,900,000₫",https://product.hstatic.net/1000238289/product/controller_ac_dc_ecopower_1_906b4c36dfe840758d1ebc5cb4ebe143_medium.jpg,,voi
Bộ Điều Khiển Vòi Cảm Ứng TOTO TLE01502V/TLN01102A,https://tototuantu.vn/products/bo-dieu-khien-voi-cam-ung-toto-tle01502v-tln01102a,"3,541,200₫","4,540,000₫",https://product.hstatic.net/1000238289/product/controller_ac_dc_ecopower_c073d306e3b244a89b1ab773214c73ac_medium.jpg,,voi
Vòi cảm ứng tự động (Loại gắn bàn) TLE28002A,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle28002a,"5,311,800₫","6,810,000₫",https://product.hstatic.net/1000238289/product/anh_14_7b3cb511bc39455ca4a3bcdf28fe062c_medium.png,,voi
Vòi cảm ứng tự động (Loại gắn bàn) TLE27002A,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle27002a,"5,062,200₫","6,490,000₫",https://product.hstatic.net/1000238289/product/anh_13_f14fefabe58e455ab85efd25fcbfd412_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE26010V Tự Động Gắn Tường,https://tototuantu.vn/products/voi-lavabo-cam-ung-toto-tle26010v-tu-dong-gan-tuong,"8,681,400₫","11,130,000₫",https://product.hstatic.net/1000238289/product/anh_3_46406d4f8c1a48aba23789ff2d2e4d2c_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE26008A Tự Động Thân Cao,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle26008a,"7,425,600₫","9,520,000₫",https://product.hstatic.net/1000238289/product/8____28_4d64e7f3c1f545b6b6e5814c9cbd83e9_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE26006A Tự Động,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle26006a,"6,201,000₫","7,950,000₫",https://product.hstatic.net/1000238289/product/8____30_11d351c7b07b47ba9e6b777e65409ac2_medium.png,,voi
