name,product_url,price,original_price,image_url,sku,category
Máy sấy tay TYC322M,https://tototuantu.vn/products/may-say-tay-tyc322m-1,"7,917,000₫","10,150,000₫",https://product.hstatic.net/1000238289/product/tyc322m_290a51a3ee97426ba67503d37c55b40d_84607f2ab951445b91c30eb3ae7dacfe_medium.jpg,,phu-kien-nha-tam
Máy sấy tay TYC122W,https://tototuantu.vn/products/may-say-tay-tyc122w-1,"6,162,000₫","7,900,000₫",https://product.hstatic.net/1000238289/product/tyc122w_c5e5abf221e2435a86600decd5708975_960e0deb419a4fa8b591dcb7447902cf_medium.jpg,,phu-kien-nha-tam
Máy sấy tay tốc độ cao TYC602P,https://tototuantu.vn/products/may-say-tay-toc-do-cao-tyc602p-1,"22,261,200₫","28,540,000₫",https://product.hstatic.net/1000238289/product/tyc602p_b_0c91a9648d314ed58211fcffbac5832d_21512cdda0f5469ab9d99dcae56b17bc_medium.jpg,,phu-kien-nha-tam
Máy sấy tay tốc độ cao TYC602,https://tototuantu.vn/products/may-say-tay-toc-do-cao-tyc602-1,"15,217,800₫","19,510,000₫",https://product.hstatic.net/1000238289/product/tyc602_0ebb39a3d3744660b08a35711551aa52_04faeca884e74f7995e40ae166394324_medium.jpg,,phu-kien-nha-tam
Máy sấy tay hai mặt TYC423WC,https://tototuantu.vn/products/may-say-tay-hai-mat-tyc423wc-1,"19,687,200₫","25,240,000₫",https://product.hstatic.net/1000238289/product/tyc423_b_9240715d152f4699a5f7a751534c871d_b67680fed52744ac82d8b568668edd44_medium.jpg,,phu-kien-nha-tam
Lô xà bông góc TX2AV1B,https://tototuantu.vn/products/lo-xa-bong-goc-tx2av1b-1,"842,400₫","1,080,000₫",https://product.hstatic.net/1000238289/product/tx2av1b_a4e32b4ddfee4ed38c06d1d3dd62ce2e_7f020ef05c084f889e66a306018f7385_medium.jpg,,phu-kien-nha-tam
Lô xà bông GB YAS201V,https://tototuantu.vn/products/lo-xa-bong-gb-yas201v-1,"918,840₫","1,178,000₫",https://product.hstatic.net/1000238289/product/yas201v_c717dc4347d044079444af3615a76be7_336d6cf0b621435bb295474efc570f70_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh YH903V,https://tototuantu.vn/products/lo-giay-ve-sinh-yh903v-1,"1,591,200₫","2,040,000₫",https://product.hstatic.net/1000238289/product/yh903v_01_7df17d9da8e24d7d8c7c7cb3e0a45a24_ccfbd41e4793423a995c2887b23088ff_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh YH902V,https://tototuantu.vn/products/lo-giay-ve-sinh-yh902v-1,"1,591,200₫","2,040,000₫",https://product.hstatic.net/1000238289/product/yh902v_7f531d3f64fa4cb7a4389e034ed0808f_medium.png,,phu-kien-nha-tam
Lô giấy vệ sinh YH63SDT1,https://tototuantu.vn/products/lo-giay-ve-sinh-yh63sdt1-1,"23,041,200₫","29,540,000₫",https://product.hstatic.net/1000238289/product/yh63sdt1_1_04c4c57156d64e9bbc5404366498f10b_0a8d467a90a14a529c1f84ea4082240e_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh YH408RV,https://tototuantu.vn/products/lo-giay-ve-sinh-yh408rv-1,"811,200₫","1,040,000₫",https://product.hstatic.net/1000238289/product/yh408rv_368556c7a2e54c31be9f6595625b3f0f_4942492d74f3473aad683a79a302aae4_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh YH406RV,https://tototuantu.vn/products/lo-giay-ve-sinh-yh406rv-1,"811,200₫","1,040,000₫",https://product.hstatic.net/1000238289/product/yh406rv_01_2bf9ffa5227d410eac2f6606321c5795_44e32a284c084dee925feba9d9228ff8_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh TX703AESV1,https://tototuantu.vn/products/lo-giay-ve-sinh-tx703aesv1-1,"1,193,400₫","1,530,000₫",https://product.hstatic.net/1000238289/product/tx703aesv1_2_36a10e353c014cc99c9ba0927b61a8eb_74a95b44a19e4710a7822eac1cac4d62_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh DS708PS,https://tototuantu.vn/products/lo-giay-ve-sinh-ds708ps-w-1,"599,000₫",,https://product.hstatic.net/1000238289/product/ds708ps_1_d3c65a5eeeb64f9aba151a571923ebae_624534a802914d1ebefe57ffadab1cb5_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh đôi GS714W,https://tototuantu.vn/products/lo-giay-ve-sinh-doi-gs714w-1,"2,800,200₫","3,590,000₫",https://product.hstatic.net/1000238289/product/gs714w_2_4cc0cb542be44cb5b9f81385e7e23259_30e4fdc598f14a6baff9737d944efb7c_medium.jpg,,phu-kien-nha-tam
Lô giấy vệ sinh đôi DS716W,https://tototuantu.vn/products/lo-giay-ve-sinh-doi-ds716w-1,"3,530,280₫","4,526,000₫",https://product.hstatic.net/1000238289/product/ds716w_2_d7f67a306ced4bfabfb79c519be8e83e_b2ffb73d68744a44b6692d7717b942f5_medium.jpg,,phu-kien-nha-tam
Lô bàn chải GB  YAT201V,https://tototuantu.vn/products/lo-ban-chai-gb-yat201v-1,"1,041,000₫",,https://product.hstatic.net/1000238289/product/yat201v_95c7e41fd48b48c488c896c5b5d5f7a5_993ef429fa9e44dfa75efb2cb9fef6ba_medium.jpg,,phu-kien-nha-tam
Kệ xà bông TX2BV1B,https://tototuantu.vn/products/ke-xa-bong-tx2bv1b-1,"842,400₫","1,080,000₫",https://product.hstatic.net/1000238289/product/tx2bv1b_1_7d5d9059c2fe46c786039447e15f0281_4ff3d8d8fbf745509ea866cf6336ebda_medium.jpg,,phu-kien-nha-tam
Kệ kính GB YAK201GV,https://tototuantu.vn/products/ke-kinh-gb-yak201gv-1,"2,496,780₫","3,201,000₫",https://product.hstatic.net/1000238289/product/yak201gv_95212333dc494514bf0720e3e83c6344_99a9a9ea7acb4e2fbe8a630c1c0d1168_medium.jpg,,phu-kien-nha-tam
Gương phòng tắm YM6090A,https://tototuantu.vn/products/guong-phong-tam-ym6090a-1,"3,806,400₫","4,880,000₫",https://product.hstatic.net/1000238289/product/ts119asr20_2_3b770ea8830b4bd183b7902f4257fac0_dc9112c8478c413dbb2a912d4fa44cb1_medium.jpg,,phu-kien-nha-tam
Gương phòng tắm YM6075FA,https://tototuantu.vn/products/guong-phong-tam-ym6075fa-1,"3,208,920₫","4,114,000₫",https://product.hstatic.net/1000238289/product/ym6075fa_0f23bc2e3f264a1ea65e0d28868b32b0_12e393014d45415f9d2ecefc5b11973a_medium.jpg,,phu-kien-nha-tam
